11:20:19.947 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Sending initial request...
22:06:03.768 [main] INFO  mybot.Pathfinder - Moving towards (12,16)
22:06:03.768 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:03.768 [main] INFO  mybot.MyBot - Turn time 613477ns
22:06:04.652 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 995
22:06:04.653 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:04.653 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,11)
22:06:04.653 [main] INFO  mybot.Pathfinder - Adding threats from hero at (9,5)
22:06:04.653 [main] INFO  mybot.Pathfinder - Adding threats from hero at (15,4)
22:06:04.653 [main] INFO  mybot.Pathfinder - Current position (11,16)
22:06:04.653 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:04.653 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:04.653 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:04.653 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:04.653 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:04.653 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:04.653 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:04.653 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:04.653 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:04.653 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:04.653 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (12,16), distance 9
22:06:04.653 [main] INFO  mybot.Pathfinder - Heading to closest mine at (12,16)
22:06:04.653 [main] INFO  mybot.Pathfinder - Moving towards (12,16)
22:06:04.653 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:04.653 [main] INFO  mybot.MyBot - Turn time 421032ns
22:06:05.558 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 999
22:06:05.558 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:05.558 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,10)
22:06:05.558 [main] INFO  mybot.Pathfinder - Adding threats from hero at (8,5)
22:06:05.558 [main] INFO  mybot.Pathfinder - Adding threats from hero at (15,3)
22:06:05.558 [main] INFO  mybot.Pathfinder - Current position (11,16)
22:06:05.558 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:05.558 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:05.558 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:05.558 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:05.558 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:05.558 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:05.558 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:05.558 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:05.559 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:05.559 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:05.559 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,12), distance 41
22:06:05.559 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,12)
22:06:05.559 [main] INFO  mybot.Pathfinder - Moving towards (14,12)
22:06:05.559 [main] INFO  mybot.Pathfinder - Move direction:East
22:06:05.559 [main] INFO  mybot.MyBot - Turn time 825800ns
22:06:06.527 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1003
22:06:06.528 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:06.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,9)
22:06:06.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (7,5)
22:06:06.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (15,2)
22:06:06.528 [main] INFO  mybot.Pathfinder - Current position (11,17)
22:06:06.528 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:06.528 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:06.528 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:06.528 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:06.528 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:06.528 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:06.528 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:06.528 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:06.528 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:06.528 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:06.528 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,12), distance 44
22:06:06.528 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,12)
22:06:06.528 [main] INFO  mybot.Pathfinder - Moving towards (14,12)
22:06:06.528 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:06.528 [main] INFO  mybot.MyBot - Turn time 901995ns
22:06:07.529 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1007
22:06:07.529 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:07.529 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,9)
22:06:07.529 [main] INFO  mybot.Pathfinder - Adding threats from hero at (6,5)
22:06:07.529 [main] INFO  mybot.Pathfinder - Adding threats from hero at (15,1)
22:06:07.529 [main] INFO  mybot.Pathfinder - Current position (12,17)
22:06:07.529 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:07.529 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:07.529 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:07.529 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:07.529 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:07.529 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:07.529 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:07.529 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:07.529 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:07.529 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:07.529 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 10
22:06:07.529 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:07.529 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:07.529 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:07.529 [main] INFO  mybot.MyBot - Turn time 496925ns
22:06:08.528 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1011
22:06:08.528 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:08.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (2,9)
22:06:08.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (5,5)
22:06:08.528 [main] INFO  mybot.Pathfinder - Adding threats from hero at (14,1)
22:06:08.529 [main] INFO  mybot.Pathfinder - Current position (13,17)
22:06:08.529 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:08.529 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:08.529 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:08.529 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:08.529 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:08.529 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:08.529 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:08.529 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:08.529 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:08.529 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:08.529 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 13
22:06:08.529 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:08.529 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:08.529 [main] INFO  mybot.Pathfinder - Move direction:West
22:06:08.529 [main] INFO  mybot.MyBot - Turn time 638474ns
22:06:09.474 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1015
22:06:09.474 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:09.474 [main] INFO  mybot.Pathfinder - Adding threats from hero at (1,9)
22:06:09.475 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,5)
22:06:09.475 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,1)
22:06:09.475 [main] INFO  mybot.Pathfinder - Current position (13,16)
22:06:09.475 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:09.475 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:09.475 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:09.475 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:09.475 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:09.475 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:09.475 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:09.475 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:09.475 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:09.475 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:09.475 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 8
22:06:09.475 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:09.475 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:09.475 [main] INFO  mybot.Pathfinder - Move direction:West
22:06:09.475 [main] INFO  mybot.MyBot - Turn time 462894ns
22:06:10.380 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1019
22:06:10.380 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:10.380 [main] INFO  mybot.Pathfinder - Adding threats from hero at (1,10)
22:06:10.380 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,5)
22:06:10.380 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,1)
22:06:10.381 [main] INFO  mybot.Pathfinder - Current position (13,15)
22:06:10.381 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:10.381 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:10.381 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:10.381 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:10.381 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:10.381 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:10.381 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:10.381 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:10.381 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:10.381 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:10.381 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,12), distance 4
22:06:10.381 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,12)
22:06:10.381 [main] INFO  mybot.Pathfinder - Moving towards (14,12)
22:06:10.381 [main] INFO  mybot.Pathfinder - Move direction:West
22:06:10.381 [main] INFO  mybot.MyBot - Turn time 736052ns
22:06:11.294 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1023
22:06:11.294 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:11.294 [main] INFO  mybot.Pathfinder - Adding threats from hero at (1,11)
22:06:11.294 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,6)
22:06:11.295 [main] INFO  mybot.Pathfinder - Adding threats from hero at (13,2)
22:06:11.295 [main] INFO  mybot.Pathfinder - Current position (13,14)
22:06:11.295 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:11.295 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:11.295 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:11.295 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:11.295 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:11.295 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:11.295 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:11.295 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:11.295 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:11.295 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:11.295 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (14,12), distance 15
22:06:11.295 [main] INFO  mybot.Pathfinder - Heading to closest mine at (14,12)
22:06:11.295 [main] INFO  mybot.Pathfinder - Moving towards (14,12)
22:06:11.295 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:11.295 [main] INFO  mybot.MyBot - Turn time 807127ns
22:06:12.212 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1027
22:06:12.212 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:12.213 [main] INFO  mybot.Pathfinder - Adding threats from hero at (1,11)
22:06:12.213 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,6)
22:06:12.213 [main] INFO  mybot.Pathfinder - Adding threats from hero at (12,2)
22:06:12.213 [main] INFO  mybot.Pathfinder - Current position (14,14)
22:06:12.213 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:12.213 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:12.213 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:12.213 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:12.213 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:12.213 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:12.213 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:12.213 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:12.213 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:12.213 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:12.213 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 5
22:06:12.213 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:12.213 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:12.213 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:12.213 [main] INFO  mybot.MyBot - Turn time 711657ns
22:06:13.072 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1031
22:06:13.072 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:13.072 [main] INFO  mybot.Pathfinder - Adding threats from hero at (1,11)
22:06:13.072 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,7)
22:06:13.072 [main] INFO  mybot.Pathfinder - Adding threats from hero at (11,2)
22:06:13.072 [main] INFO  mybot.Pathfinder - Current position (15,14)
22:06:13.072 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:13.072 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:13.072 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:13.073 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:13.073 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:13.073 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:13.073 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:13.073 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:13.073 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:13.073 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:13.073 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 8
22:06:13.073 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:13.073 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:13.073 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:13.073 [main] INFO  mybot.MyBot - Turn time 733341ns
22:06:13.939 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1035
22:06:13.939 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:13.940 [main] INFO  mybot.Pathfinder - Adding threats from hero at (0,11)
22:06:13.940 [main] INFO  mybot.Pathfinder - Adding threats from hero at (4,8)
22:06:13.940 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,2)
22:06:13.940 [main] INFO  mybot.Pathfinder - Current position (16,14)
22:06:13.940 [main] INFO  mybot.MyBot - Choosing decision maker.
22:06:13.940 [main] INFO  mybot.MyBot - Combat Decision Maker thinks...
22:06:13.940 [main] INFO  mybot.MyBot - Inn Camper Decision Maker thinks...
22:06:13.940 [main] INFO  mybot.MyBot - Telefrag Decision Maker thinks...
22:06:13.940 [main] INFO  mybot.TelefragDecisionmaker - No telefrag target.
22:06:13.940 [main] INFO  mybot.MyBot - Healing Decision Maker thinks...
22:06:13.940 [main] INFO  mybot.HealingDecisionMaker - HP at an acceptable level
22:06:13.940 [main] INFO  mybot.MyBot - Looting Decision Maker thinks...
22:06:13.940 [main] INFO  mybot.LootingDecisionMaker - Looting a mine.
22:06:13.940 [main] INFO  mybot.MyBot - Looting Decision Maker shall lead me to glory!
22:06:13.940 [main] INFO  mybot.LootingDecisionMaker - Going to mine at (17,12), distance 3
22:06:13.940 [main] INFO  mybot.Pathfinder - Heading to closest mine at (17,12)
22:06:13.940 [main] INFO  mybot.Pathfinder - Moving towards (17,12)
22:06:13.940 [main] INFO  mybot.Pathfinder - Move direction:South
22:06:13.940 [main] INFO  mybot.MyBot - Turn time 655038ns
22:06:14.791 [main] INFO  com.brianstempin.vindiniumclient.bot.advanced.AdvancedBotRunner - Taking turn 1039
22:06:14.791 [main] INFO  mybot.MyBot - Creating pathfinder.
22:06:14.791 [main] INFO  mybot.Pathfinder - Adding threats from hero at (0,11)
22:06:14.791 [main] INFO  mybot.Pathfinder - Adding threats from hero at (3,8)
22:06:14.791 [main] INFO  mybot.Pathfinder - Adding threats from hero at (10,2)
22:06:14.791 [main] INFO  mybot.Pathfinder - Current position (17,14)
22:06:14.791 [main] INFO  mybot.MyBot - Choosing decision maker.
